id,name,acronym,red,green,blue,depth,parent_id,parent_acronym,collapse,structure_id_path,in .nrrd,consider,collapse_logical
316,"Ventral part of the lateral geniculate complex, medial zone",LGvm,0,0,0,8,178,LGv,0,/997/8/343/1129/549/856/1014/178/316/,FALSE,0,0
27,Intergeniculate leaflet of the lateral geniculate complex,IGL,0,0,0,7,1014,GENv,0,/997/8/343/1129/549/856/1014/27/,TRUE,1,1
321,Subgeniculate nucleus,SubG,0,0,0,7,1014,GENv,0,/997/8/343/1129/549/856/1014/321/,TRUE,1,1
563807439,Intermediate geniculate nucleus,IntG,0,0,0,7,1014,GENv,0,/997/8/343/1129/549/856/1014/563807439/,TRUE,1,1
138,Lateral group of the dorsal thalamus,LAT,0,0,0,6,856,DORpm,1,/997/8/343/1129/549/856/138/,FALSE,0,0
1020,Posterior complex of the thalamus,PO,0,0,0,7,138,LAT,0,/997/8/343/1129/549/856/138/1020/,TRUE,1,1
1029,Posterior limiting nucleus of the thalamus,POL,0,0,0,7,138,LAT,0,/997/8/343/1129/549/856/138/1029/,TRUE,1,1
218,Lateral posterior nucleus of the thalamus,LP,0,0,0,7,138,LAT,0,/997/8/343/1129/549/856/138/218/,TRUE,1,1
325,Suprageniculate nucleus,SGN,0,0,0,7,138,LAT,0,/997/8/343/1129/549/856/138/325/,TRUE,1,1
560581551,Ethmoid nucleus of the thalamus,Eth,0,0,0,7,138,LAT,0,/997/8/343/1129/549/856/138/560581551/,TRUE,1,1
560581555,Retroethmoid nucleus,REth,0,0,0,7,138,LAT,0,/997/8/343/1129/549/856/138/560581555/,FALSE,0,0
239,Anterior group of the dorsal thalamus,ATN,0,0,0,6,856,DORpm,1,/997/8/343/1129/549/856/239/,FALSE,0,0
1113,Interanterodorsal nucleus of the thalamus,IAD,0,0,0,7,239,ATN,0,/997/8/343/1129/549/856/239/1113/,TRUE,1,1
1120,Interanteromedial nucleus of the thalamus,IAM,0,0,0,7,239,ATN,0,/997/8/343/1129/549/856/239/1120/,TRUE,1,1
127,Anteromedial nucleus,AM,0,0,0,7,239,ATN,0,/997/8/343/1129/549/856/239/127/,FALSE,1,1
1096,"Anteromedial nucleus, dorsal part",AMd,0,0,0,8,127,AM,0,/997/8/343/1129/549/856/239/127/1096/,TRUE,0,0
1104,"Anteromedial nucleus, ventral part",AMv,0,0,0,8,127,AM,0,/997/8/343/1129/549/856/239/127/1104/,TRUE,0,0
155,Lateral dorsal nucleus of thalamus,LD,0,0,0,7,239,ATN,0,/997/8/343/1129/549/856/239/155/,TRUE,1,1
255,Anteroventral nucleus of thalamus,AV,0,0,0,7,239,ATN,0,/997/8/343/1129/549/856/239/255/,TRUE,1,1
64,Anterodorsal nucleus,AD,0,0,0,7,239,ATN,0,/997/8/343/1129/549/856/239/64/,TRUE,1,1
262,Reticular nucleus of the thalamus,RT,0,0,0,6,856,DORpm,0,/997/8/343/1129/549/856/262/,TRUE,1,1
444,Medial group of the dorsal thalamus,MED,0,0,0,6,856,DORpm,1,/997/8/343/1129/549/856/444/,FALSE,0,0
1077,Perireunensis nucleus,PR,0,0,0,7,444,MED,0,/997/8/343/1129/549/856/444/1077/,TRUE,1,1
362,Mediodorsal nucleus of thalamus,MD,0,0,0,7,444,MED,0,/997/8/343/1129/549/856/444/362/,TRUE,1,1
617,"Mediodorsal nucleus of the thalamus, central part",MDc,0,0,0,8,362,MD,0,/997/8/343/1129/549/856/444/362/617/,FALSE,0,0
626,"Mediodorsal nucleus of the thalamus, lateral part",MDl,0,0,0,8,362,MD,0,/997/8/343/1129/549/856/444/362/626/,FALSE,0,0
636,"Mediodorsal nucleus of the thalamus, medial part",MDm,0,0,0,8,362,MD,0,/997/8/343/1129/549/856/444/362/636/,FALSE,0,0
366,Submedial nucleus of the thalamus,SMT,0,0,0,7,444,MED,0,/997/8/343/1129/549/856/444/366/,TRUE,1,1
59,Intermediodorsal nucleus of the thalamus,IMD,0,0,0,7,444,MED,0,/997/8/343/1129/549/856/444/59/,TRUE,1,1
51,Intralaminar nuclei of the dorsal thalamus,ILM,0,0,0,6,856,DORpm,1,/997/8/343/1129/549/856/51/,FALSE,0,0
189,Rhomboid nucleus,RH,0,0,0,7,51,ILM,0,/997/8/343/1129/549/856/51/189/,TRUE,1,1
560581563,Posterior intralaminar thalamic nucleus,PIL,0,0,0,7,51,ILM,0,/997/8/343/1129/549/856/51/560581563/,TRUE,1,1
575,Central lateral nucleus of the thalamus,CL,0,0,0,7,51,ILM,0,/997/8/343/1129/549/856/51/575/,TRUE,1,1
599,Central medial nucleus of the thalamus,CM,0,0,0,7,51,ILM,0,/997/8/343/1129/549/856/51/599/,TRUE,1,1
907,Paracentral nucleus,PCN,0,0,0,7,51,ILM,0,/997/8/343/1129/549/856/51/907/,TRUE,1,1
930,Parafascicular nucleus,PF,0,0,0,7,51,ILM,0,/997/8/343/1129/549/856/51/930/,TRUE,1,1
571,Midline group of the dorsal thalamus,MTN,0,0,0,6,856,DORpm,1,/997/8/343/1129/549/856/571/,FALSE,0,0
149,Paraventricular nucleus of the thalamus,PVT,0,0,0,7,571,MTN,0,/997/8/343/1129/549/856/571/149/,TRUE,1,1
15,Parataenial nucleus,PT,0,0,0,7,571,MTN,0,/997/8/343/1129/549/856/571/15/,TRUE,1,1
181,Nucleus of reuniens,RE,0,0,0,7,571,MTN,0,/997/8/343/1129/549/856/571/181/,TRUE,1,1
560581559,Xiphoid thalamic nucleus,Xi,0,0,0,7,571,MTN,0,/997/8/343/1129/549/856/571/560581559/,TRUE,1,1
958,Epithalamus,EPI,0,0,0,6,856,DORpm,0,/997/8/343/1129/549/856/958/,FALSE,0,0
186,Lateral habenula,LH,0,0,0,7,958,EPI,0,/997/8/343/1129/549/856/958/186/,TRUE,1,1
483,Medial habenula,MH,0,0,0,7,958,EPI,0,/997/8/343/1129/549/856/958/483/,TRUE,1,1
953,Pineal body,PIN,0,0,0,7,958,EPI,0,/997/8/343/1129/549/856/958/953/,FALSE,0,0
864,"Thalamus, sensory-motor cortex related",DORsm,0,0,0,5,549,TH,0,/997/8/343/1129/549/864/,FALSE,0,0
1008,"Geniculate group, dorsal thalamus",GENd,0,0,0,6,864,DORsm,1,/997/8/343/1129/549/864/1008/,FALSE,0,0
170,Dorsal part of the lateral geniculate complex,LGd,0,0,0,7,1008,GENd,0,/997/8/343/1129/549/864/1008/170/,FALSE,1,1
496345664,"Dorsal part of the lateral geniculate complex, shell",LGd-sh,0,0,0,8,170,LGd,0,/997/8/343/1129/549/864/1008/170/496345664/,TRUE,0,0
496345668,"Dorsal part of the lateral geniculate complex, core",LGd-co,0,0,0,8,170,LGd,0,/997/8/343/1129/549/864/1008/170/496345668/,TRUE,0,0
496345672,"Dorsal part of the lateral geniculate complex, ipsilateral zone",LGd-ip,0,0,0,8,170,LGd,0,/997/8/343/1129/549/864/1008/170/496345672/,TRUE,0,0
475,Medial geniculate complex,MG,0,0,0,7,1008,GENd,0,/997/8/343/1129/549/864/1008/475/,FALSE,1,1
1072,"Medial geniculate complex, dorsal part",MGd,0,0,0,8,475,MG,0,/997/8/343/1129/549/864/1008/475/1072/,TRUE,0,0
1079,"Medial geniculate complex, ventral part",MGv,0,0,0,8,475,MG,0,/997/8/343/1129/549/864/1008/475/1079/,TRUE,0,0
1088,"Medial geniculate complex, medial part",MGm,0,0,0,8,475,MG,0,/997/8/343/1129/549/864/1008/475/1088/,TRUE,0,0
1044,Peripeduncular nucleus,PP,0,0,0,6,864,DORsm,0,/997/8/343/1129/549/864/1044/,TRUE,1,1
406,Subparafascicular nucleus,SPF,0,0,0,6,864,DORsm,1,/997/8/343/1129/549/864/406/,FALSE,1,1
414,"Subparafascicular nucleus, magnocellular part",SPFm,0,0,0,7,406,SPF,0,/997/8/343/1129/549/864/406/414/,TRUE,0,0
422,"Subparafascicular nucleus, parvicellular part",SPFp,0,0,0,7,406,SPF,0,/997/8/343/1129/549/864/406/422/,TRUE,0,0
609,Subparafascicular area,SPA,0,0,0,6,864,DORsm,0,/997/8/343/1129/549/864/609/,TRUE,1,1
637,Ventral group of the dorsal thalamus,VENT,0,0,0,6,864,DORsm,1,/997/8/343/1129/549/864/637/,FALSE,0,0
563807435,Posterior triangular thalamic nucleus,PoT,0,0,0,7,637,VENT,0,/997/8/343/1129/549/864/637/563807435/,TRUE,1,1
629,Ventral anterior-lateral complex of the thalamus,VAL,0,0,0,7,637,VENT,0,/997/8/343/1129/549/864/637/629/,TRUE,1,1
685,Ventral medial nucleus of the thalamus,VM,0,0,0,7,637,VENT,0,/997/8/343/1129/549/864/637/685/,TRUE,1,1
709,Ventral posterior complex of the thalamus,VP,0,0,0,7,637,VENT,0,/997/8/343/1129/549/864/637/709/,FALSE,1,1
718,Ventral posterolateral nucleus of the thalamus,VPL,0,0,0,8,709,VP,0,/997/8/343/1129/549/864/637/709/718/,TRUE,0,0
725,"Ventral posterolateral nucleus of the thalamus, parvicellular part",VPLpc,0,0,0,8,709,VP,0,/997/8/343/1129/549/864/637/709/725/,TRUE,0,0
733,Ventral posteromedial nucleus of the thalamus,VPM,0,0,0,8,709,VP,0,/997/8/343/1129/549/864/637/709/733/,TRUE,0,0
741,"Ventral posteromedial nucleus of the thalamus, parvicellular part",VPMpc,0,0,0,8,709,VP,0,/997/8/343/1129/549/864/637/709/741/,TRUE,0,0
313,Midbrain,MB,0,0,0,3,343,BS,0,/997/8/343/313/,TRUE,1,0
323,"Midbrain, motor related",MBmot,0,0,0,4,313,MB,1,/997/8/343/313/323/,FALSE,0,0
1100,Pretectal region,PRT,0,0,0,5,323,MBmot,0,/997/8/343/313/323/1100/,FALSE,0,0
1061,Posterior pretectal nucleus,PPT,0,0,0,6,1100,PRT,0,/997/8/343/313/323/1100/1061/,TRUE,1,1
215,Anterior pretectal nucleus,APN,0,0,0,6,1100,PRT,1,/997/8/343/313/323/1100/215/,TRUE,1,1
531,Medial pretectal area,MPT,0,0,0,6,1100,PRT,1,/997/8/343/313/323/1100/531/,TRUE,1,1
549009203,Retroparafascicular nucleus,RPF,0,0,0,6,1100,PRT,0,/997/8/343/313/323/1100/549009203/,TRUE,1,1
628,Nucleus of the optic tract,NOT,0,0,0,6,1100,PRT,0,/997/8/343/313/323/1100/628/,TRUE,1,1
634,Nucleus of the posterior commissure,NPC,0,0,0,6,1100,PRT,0,/997/8/343/313/323/1100/634/,TRUE,1,1
706,Olivary pretectal nucleus,OP,0,0,0,6,1100,PRT,0,/997/8/343/313/323/1100/706/,TRUE,1,1
115,Trochlear nucleus,IV,0,0,0,5,323,MBmot,0,/997/8/343/313/323/115/,TRUE,1,1
128,Midbrain reticular nucleus,MRN,0,0,0,5,323,MBmot,0,/997/8/343/313/323/128/,TRUE,1,1
539,"Midbrain reticular nucleus, magnocellular part",MRNm,0,0,0,6,128,MRN,0,/997/8/343/313/323/128/539/,FALSE,0,0
548,"Midbrain reticular nucleus, magnocellular part, general",MRNmg,0,0,0,6,128,MRN,0,/997/8/343/313/323/128/548/,FALSE,0,0
555,"Midbrain reticular nucleus, parvicellular part",MRNp,0,0,0,6,128,MRN,0,/997/8/343/313/323/128/555/,FALSE,0,0
214,Red nucleus,RN,0,0,0,5,323,MBmot,0,/997/8/343/313/323/214/,TRUE,1,1
231,Anterior tegmental nucleus,AT,0,0,0,5,323,MBmot,0,/997/8/343/313/323/231/,TRUE,1,1
246,"Midbrain reticular nucleus, retrorubral area",RR,0,0,0,5,323,MBmot,0,/997/8/343/313/323/246/,TRUE,1,1
294,"Superior colliculus, motor related",SCm,0,0,0,5,323,MBmot,1,/997/8/343/313/323/294/,FALSE,1,1
10,"Superior colliculus, motor related, intermediate gray layer",SCig,0,0,0,6,294,SCm,0,/997/8/343/313/323/294/10/,TRUE,0,0
494,"Superior colliculus, motor related, intermediate gray layer, sublayer a",SCig-a,0,0,0,7,10,SCig,0,/997/8/343/313/323/294/10/494/,FALSE,0,0
503,"Superior colliculus, motor related, intermediate gray layer, sublayer b",SCig-b,0,0,0,7,10,SCig,0,/997/8/343/313/323/294/10/503/,FALSE,0,0
511,"Superior colliculus, motor related, intermediate gray layer, sublayer c",SCig-c,0,0,0,7,10,SCig,0,/997/8/343/313/323/294/10/511/,FALSE,0,0
17,"Superior colliculus, motor related, intermediate white layer",SCiw,0,0,0,6,294,SCm,0,/997/8/343/313/323/294/17/,TRUE,0,0
26,"Superior colliculus, motor related, deep gray layer",SCdg,0,0,0,6,294,SCm,0,/997/8/343/313/323/294/26/,TRUE,0,0
42,"Superior colliculus, motor related, deep white layer",SCdw,0,0,0,6,294,SCm,0,/997/8/343/313/323/294/42/,TRUE,0,0
35,Oculomotor nucleus,III,0,0,0,5,323,MBmot,0,/997/8/343/313/323/35/,TRUE,1,1
381,"Substantia nigra, reticular part",SNr,0,0,0,5,323,MBmot,1,/997/8/343/313/323/381/,TRUE,1,1
549009207,Intercollicular nucleus,InCo,0,0,0,5,323,MBmot,0,/997/8/343/313/323/549009207/,FALSE,0,0
549009211,Medial accesory oculomotor nucleus,MA3,0,0,0,5,323,MBmot,0,/997/8/343/313/323/549009211/,TRUE,1,1
58,Medial terminal nucleus of the accessory optic tract,MT,0,0,0,5,323,MBmot,0,/997/8/343/313/323/58/,TRUE,1,1
606826663,Paratrochlear nucleus,Pa4,0,0,0,5,323,MBmot,0,/997/8/343/313/323/606826663/,TRUE,1,1
607344830,Paranigral nucleus,PN,0,0,0,5,323,MBmot,0,/997/8/343/313/323/607344830/,TRUE,1,1
615,"Substantia nigra, lateral part",SNl,0,0,0,5,323,MBmot,0,/997/8/343/313/323/615/,FALSE,0,0
616,Cuneiform nucleus,CUN,0,0,0,5,323,MBmot,0,/997/8/343/313/323/616/,TRUE,1,1
66,Lateral terminal nucleus of the accessory optic tract,LT,0,0,0,5,323,MBmot,0,/997/8/343/313/323/66/,TRUE,1,1
749,Ventral tegmental area,VTA,0,0,0,5,323,MBmot,1,/997/8/343/313/323/749/,TRUE,1,1
75,Dorsal terminal nucleus of the accessory optic tract,DT,0,0,0,5,323,MBmot,0,/997/8/343/313/323/75/,TRUE,1,1
757,Ventral tegmental nucleus,VTN,0,0,0,5,323,MBmot,0,/997/8/343/313/323/757/,TRUE,1,1
795,Periaqueductal gray,PAG,0,0,0,5,323,MBmot,1,/997/8/343/313/323/795/,TRUE,1,1
50,Precommissural nucleus,PRC,0,0,0,6,795,PAG,1,/997/8/343/313/323/795/50/,TRUE,0,0
587,Nucleus of Darkschewitsch,ND,0,0,0,6,795,PAG,0,/997/8/343/313/323/795/587/,TRUE,0,0
614454277,Supraoculomotor periaqueductal gray,Su3,0,0,0,6,795,PAG,0,/997/8/343/313/323/795/614454277/,TRUE,0,0
67,Interstitial nucleus of Cajal,INC,0,0,0,6,795,PAG,0,/997/8/343/313/323/795/67/,TRUE,0,0
975,Edinger-Westphal nucleus,EW,0,0,0,5,323,MBmot,0,/997/8/343/313/323/975/,TRUE,1,1
339,"Midbrain, sensory related",MBsen,0,0,0,4,313,MB,1,/997/8/343/313/339/,FALSE,0,0
271,Nucleus sagulum,SAG,0,0,0,5,339,MBsen,0,/997/8/343/313/339/271/,TRUE,0,0
302,"Superior colliculus, sensory related",SCs,0,0,0,5,339,MBsen,1,/997/8/343/313/339/302/,FALSE,1,1
834,"Superior colliculus, zonal layer",SCzo,0,0,0,6,302,SCs,0,/997/8/343/313/339/302/834/,TRUE,0,0
842,"Superior colliculus, superficial gray layer",SCsg,0,0,0,6,302,SCs,0,/997/8/343/313/339/302/842/,TRUE,0,0
851,"Superior colliculus, optic layer",SCop,0,0,0,6,302,SCs,0,/997/8/343/313/339/302/851/,TRUE,0,0
4,Inferior colliculus,IC,0,0,0,5,339,MBsen,1,/997/8/343/313/339/4/,FALSE,1,1
811,"Inferior colliculus, central nucleus",ICc,0,0,0,6,4,IC,0,/997/8/343/313/339/4/811/,TRUE,0,0
820,"Inferior colliculus, dorsal nucleus",ICd,0,0,0,6,4,IC,0,/997/8/343/313/339/4/820/,TRUE,0,0
828,"Inferior colliculus, external nucleus",ICe,0,0,0,6,4,IC,0,/997/8/343/313/339/4/828/,TRUE,0,0
460,Midbrain trigeminal nucleus,MEV,0,0,0,5,339,MBsen,0,/997/8/343/313/339/460/,TRUE,1,1
580,Nucleus of the brachium of the inferior colliculus,NB,0,0,0,5,339,MBsen,0,/997/8/343/313/339/580/,TRUE,0,0
599626923,Subcommissural organ,SCO,0,0,0,5,339,MBsen,0,/997/8/343/313/339/599626923/,TRUE,1,1
874,Parabigeminal nucleus,PBG,0,0,0,5,339,MBsen,0,/997/8/343/313/339/874/,TRUE,0,0
348,"Midbrain, behavioral state related",MBsta,0,0,0,4,313,MB,0,/997/8/343/313/348/,FALSE,0,0
1052,Pedunculopontine nucleus,PPN,0,0,0,5,348,MBsta,0,/997/8/343/313/348/1052/,TRUE,1,1
165,Midbrain raphe nuclei,RAmb,0,0,0,5,348,MBsta,0,/997/8/343/313/348/165/,FALSE,0,0
100,Interpeduncular nucleus,IPN,0,0,0,6,165,RAmb,1,/997/8/343/313/348/165/100/,TRUE,1,1
607344834,"Interpeduncular nucleus, rostral",IPR,0,0,0,7,100,IPN,0,/997/8/343/313/348/165/100/607344834/,TRUE,0,0
607344838,"Interpeduncular nucleus, caudal",IPC,0,0,0,7,100,IPN,0,/997/8/343/313/348/165/100/607344838/,TRUE,0,0
607344842,"Interpeduncular nucleus, apical",IPA,0,0,0,7,100,IPN,0,/997/8/343/313/348/165/100/607344842/,TRUE,0,0
607344846,"Interpeduncular nucleus, lateral",IPL,0,0,0,7,100,IPN,0,/997/8/343/313/348/165/100/607344846/,TRUE,0,0
607344850,"Interpeduncular nucleus, intermediate",IPI,0,0,0,7,100,IPN,0,/997/8/343/313/348/165/100/607344850/,TRUE,0,0
607344854,"Interpeduncular nucleus, dorsomedial",IPDM,0,0,0,7,100,IPN,0,/997/8/343/313/348/165/100/607344854/,TRUE,0,0
607344858,"Interpeduncular nucleus, dorsolateral",IPDL,0,0,0,7,100,IPN,0,/997/8/343/313/348/165/100/607344858/,TRUE,0,0
607344862,"Interpeduncular nucleus, rostrolateral",IPRL,0,0,0,7,100,IPN,0,/997/8/343/313/348/165/100/607344862/,TRUE,0,0
12,Interfascicular nucleus raphe,IF,0,0,0,6,165,RAmb,0,/997/8/343/313/348/165/12/,TRUE,1,1
197,Rostral linear nucleus raphe,RL,0,0,0,6,165,RAmb,0,/997/8/343/313/348/165/197/,TRUE,1,1
591,Central linear nucleus raphe,CLI,0,0,0,6,165,RAmb,0,/997/8/343/313/348/165/591/,TRUE,1,1
872,Dorsal nucleus raphe,DR,0,0,0,6,165,RAmb,0,/997/8/343/313/348/165/872/,TRUE,1,1
374,"Substantia nigra, compact part",SNc,0,0,0,5,348,MBsta,0,/997/8/343/313/348/374/,TRUE,1,1
512,Cerebellum,CB,0,0,0,2,8,grey,0,/997/8/512/,TRUE,1,0
519,Cerebellar nuclei,CBN,0,0,0,3,512,CB,1,/997/8/512/519/,FALSE,0,0
589508455,Vestibulocerebellar nucleus,VeCB,0,0,0,4,519,CBN,0,/997/8/512/519/589508455/,TRUE,1,1
846,Dentate nucleus,DN,0,0,0,4,519,CBN,0,/997/8/512/519/846/,TRUE,1,1
91,Interposed nucleus,IP,0,0,0,4,519,CBN,0,/997/8/512/519/91/,TRUE,1,1
989,Fastigial nucleus,FN,0,0,0,4,519,CBN,0,/997/8/512/519/989/,TRUE,1,1
528,Cerebellar cortex,CBX,0,0,0,3,512,CB,1,/997/8/512/528/,FALSE,0,0
1073,Hemispheric regions,HEM,0,0,0,4,528,CBX,0,/997/8/512/528/1073/,FALSE,0,0
1007,Simple lobule,SIM,0,0,0,5,1073,HEM,0,/997/8/512/528/1073/1007/,TRUE,1,1
10672,"Simple lobule, granular layer",SIMgr,0,0,0,6,1007,SIM,0,/997/8/512/528/1073/1007/10672/,FALSE,0,0
10673,"Simple lobule, Purkinje layer",SIMpu,0,0,0,6,1007,SIM,0,/997/8/512/528/1073/1007/10673/,FALSE,0,0
10674,"Simple lobule, molecular layer",SIMmo,0,0,0,6,1007,SIM,0,/997/8/512/528/1073/1007/10674/,FALSE,0,0
1017,Ansiform lobule,AN,0,0,0,5,1073,HEM,0,/997/8/512/528/1073/1017/,FALSE,1,1
1056,Crus 1,ANcr1,0,0,0,6,1017,AN,0,/997/8/512/528/1073/1017/1056/,TRUE,0,0
10675,"Crus 1, granular layer",ANcr1gr,0,0,0,7,1056,ANcr1,0,/997/8/512/528/1073/1017/1056/10675/,FALSE,0,0
10676,"Crus 1, Purkinje layer",ANcr1pu,0,0,0,7,1056,ANcr1,0,/997/8/512/528/1073/1017/1056/10676/,FALSE,0,0
10677,"Crus 1, molecular layer",ANcr1mo,0,0,0,7,1056,ANcr1,0,/997/8/512/528/1073/1017/1056/10677/,FALSE,0,0
1064,Crus 2,ANcr2,0,0,0,6,1017,AN,0,/997/8/512/528/1073/1017/1064/,TRUE,0,0
10678,"Crus 2, granular layer",ANcr2gr,0,0,0,7,1064,ANcr2,0,/997/8/512/528/1073/1017/1064/10678/,FALSE,0,0
10679,"Crus 2, Purkinje layer",ANcr2pu,0,0,0,7,1064,ANcr2,0,/997/8/512/528/1073/1017/1064/10679/,FALSE,0,0
10680,"Crus 2, molecular layer",ANcr2mo,0,0,0,7,1064,ANcr2,0,/997/8/512/528/1073/1017/1064/10680/,FALSE,0,0
1025,Paramedian lobule,PRM,0,0,0,5,1073,HEM,0,/997/8/512/528/1073/1025/,TRUE,1,1
10681,"Paramedian lobule, granular layer",PRMgr,0,0,0,6,1025,PRM,0,/997/8/512/528/1073/1025/10681/,FALSE,0,0
10682,"Paramedian lobule, Purkinje layer",PRMpu,0,0,0,6,1025,PRM,0,/997/8/512/528/1073/1025/10682/,FALSE,0,0
10683,"Paramedian lobule, molecular layer",PRMmo,0,0,0,6,1025,PRM,0,/997/8/512/528/1073/1025/10683/,FALSE,0,0
1033,Copula pyramidis,COPY,0,0,0,5,1073,HEM,0,/997/8/512/528/1073/1033/,TRUE,1,1
10684,"Copula pyramidis, granular layer",COPYgr,0,0,0,6,1033,COPY,0,/997/8/512/528/1073/1033/10684/,FALSE,0,0
10685,"Copula pyramidis, Purkinje layer",COPYpu,0,0,0,6,1033,COPY,0,/997/8/512/528/1073/1033/10685/,FALSE,0,0
10686,"Copula pyramidis, molecular layer",COPYmo,0,0,0,6,1033,COPY,0,/997/8/512/528/1073/1033/10686/,FALSE,0,0
1041,Paraflocculus,PFL,0,0,0,5,1073,HEM,0,/997/8/512/528/1073/1041/,TRUE,1,1
10687,"Paraflocculus, granular layer",PFLgr,0,0,0,6,1041,PFL,0,/997/8/512/528/1073/1041/10687/,FALSE,0,0
10688,"Paraflocculus, Purkinje layer",PFLpu,0,0,0,6,1041,PFL,0,/997/8/512/528/1073/1041/10688/,FALSE,0,0
10689,"Paraflocculus, molecular layer",PFLmo,0,0,0,6,1041,PFL,0,/997/8/512/528/1073/1041/10689/,FALSE,0,0
1049,Flocculus,FL,0,0,0,5,1073,HEM,0,/997/8/512/528/1073/1049/,TRUE,1,1
10690,"Flocculus, granular layer",FLgr,0,0,0,6,1049,FL,0,/997/8/512/528/1073/1049/10690/,FALSE,0,0
10691,"Flocculus, Purkinje layer",FLpu,0,0,0,6,1049,FL,0,/997/8/512/528/1073/1049/10691/,FALSE,0,0
10692,"Flocculus, molecular layer",FLmo,0,0,0,6,1049,FL,0,/997/8/512/528/1073/1049/10692/,FALSE,0,0
1143,"Cerebellar cortex, granular layer",CBXgr,0,0,0,4,528,CBX,0,/997/8/512/528/1143/,FALSE,0,0
1144,"Cerebellar cortex, molecular layer",CBXmo,0,0,0,4,528,CBX,0,/997/8/512/528/1144/,FALSE,0,0
1145,"Cerebellar cortex, Purkinje layer",CBXpu,0,0,0,4,528,CBX,0,/997/8/512/528/1145/,FALSE,0,0
645,Vermal regions,VERM,0,0,0,4,528,CBX,0,/997/8/512/528/645/,FALSE,0,0
912,Lingula (I),LING,0,0,0,5,645,VERM,0,/997/8/512/528/645/912/,TRUE,1,1
10705,"Lingula (I), granular layer",LINGgr,0,0,0,6,912,LING,0,/997/8/512/528/645/912/10705/,FALSE,0,0
10706,"Lingula (I), Purkinje layer",LINGpu,0,0,0,6,912,LING,0,/997/8/512/528/645/912/10706/,FALSE,0,0
10707,"Lingula (I), molecular layer",LINGmo,0,0,0,6,912,LING,0,/997/8/512/528/645/912/10707/,FALSE,0,0
920,Central lobule,CENT,0,0,0,5,645,VERM,0,/997/8/512/528/645/920/,FALSE,1,1
976,Lobule II,CENT2,0,0,0,6,920,CENT,0,/997/8/512/528/645/920/976/,TRUE,0,0
10708,"Lobule II, granular layer",CENT2gr,0,0,0,7,976,CENT2,0,/997/8/512/528/645/920/976/10708/,FALSE,0,0
10709,"Lobule II, Purkinje layer",CENT2pu,0,0,0,7,976,CENT2,0,/997/8/512/528/645/920/976/10709/,FALSE,0,0
10710,"Lobule II, molecular layer",CENT2mo,0,0,0,7,976,CENT2,0,/997/8/512/528/645/920/976/10710/,FALSE,0,0
984,Lobule III,CENT3,0,0,0,6,920,CENT,0,/997/8/512/528/645/920/984/,TRUE,0,0
10711,"Lobule III, granular layer",CENT3gr,0,0,0,7,984,CENT3,0,/997/8/512/528/645/920/984/10711/,FALSE,0,0
10712,"Lobule III, Purkinje layer",CENT3pu,0,0,0,7,984,CENT3,0,/997/8/512/528/645/920/984/10712/,FALSE,0,0
10713,"Lobule III, molecular layer",CENT3mo,0,0,0,7,984,CENT3,0,/997/8/512/528/645/920/984/10713/,FALSE,0,0
928,Culmen,CUL,0,0,0,5,645,VERM,0,/997/8/512/528/645/928/,FALSE,1,1
1001,Lobule V,CUL5,0,0,0,6,928,CUL,0,/997/8/512/528/645/928/1001/,FALSE,0,0
10717,"Lobule V, granular layer",CUL5gr,0,0,0,7,1001,CUL5,0,/997/8/512/528/645/928/1001/10717/,FALSE,0,0
10718,"Lobule V, Purkinje layer",CUL5pu,0,0,0,7,1001,CUL5,0,/997/8/512/528/645/928/1001/10718/,FALSE,0,0
10719,"Lobule V, molecular layer",CUL5mo,0,0,0,7,1001,CUL5,0,/997/8/512/528/645/928/1001/10719/,FALSE,0,0
1091,Lobules IV-V,"CUL4, 5",0,0,0,6,928,CUL,0,/997/8/512/528/645/928/1091/,TRUE,0,0
10720,"Lobules IV-V, granular layer","CUL4, 5gr",0,0,0,7,1091,"CUL4, 5",0,/997/8/512/528/645/928/1091/10720/,FALSE,0,0
10721,"Lobules IV-V, Purkinje layer","CUL4, 5pu",0,0,0,7,1091,"CUL4, 5",0,/997/8/512/528/645/928/1091/10721/,FALSE,0,0
10722,"Lobules IV-V, molecular layer","CUL4, 5mo",0,0,0,7,1091,"CUL4, 5",0,/997/8/512/528/645/928/1091/10722/,FALSE,0,0
992,Lobule IV,CUL4,0,0,0,6,928,CUL,0,/997/8/512/528/645/928/992/,FALSE,0,0
10714,"Lobule IV, granular layer",CUL4gr,0,0,0,7,992,CUL4,0,/997/8/512/528/645/928/992/10714/,FALSE,0,0
10715,"Lobule IV, Purkinje layer",CUL4pu,0,0,0,7,992,CUL4,0,/997/8/512/528/645/928/992/10715/,FALSE,0,0
10716,"Lobule IV, molecular layer",CUL4mo,0,0,0,7,992,CUL4,0,/997/8/512/528/645/928/992/10716/,FALSE,0,0
936,Declive (VI),DEC,0,0,0,5,645,VERM,0,/997/8/512/528/645/936/,TRUE,1,1
10723,"Declive (VI), granular layer",DECgr,0,0,0,6,936,DEC,0,/997/8/512/528/645/936/10723/,FALSE,0,0
10724,"Declive (VI), Purkinje layer",DECpu,0,0,0,6,936,DEC,0,/997/8/512/528/645/936/10724/,FALSE,0,0
10725,"Declive (VI), molecular layer",DECmo,0,0,0,6,936,DEC,0,/997/8/512/528/645/936/10725/,FALSE,0,0
